,Folder,DateTime,SN,Detect OK! Use time,at@gpsengine,Enable GPS Module OK! Use time,TTFF,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,GPS Signal Test PASS! Use time,Defective
1814,LI5-1843685M,2018-04-14 21:43:18,G9J7-X57-JCG,1891.088,1,0.61,32.0,45.0,45.0,45.0,45.0,46.0,46.0,46.0,44.0,35.83,0.0
1815,LI5-1843685M,2018-04-14 16:11:19,G9UG-TEE-ZD9,497.849,1,0.61,32.0,48.0,47.0,47.0,47.0,47.0,47.0,47.0,,34.69,0.0
1816,LI5-1843685M,2018-04-14 14:51:37,G9ZB-VZB-EZB,505.165,1,0.61,36.0,46.0,47.0,47.0,46.0,42.0,42.0,41.0,30.0,94.75,0.0
1817,LI5-1843685M,2018-04-14 16:48:49,GAK8-6EA-GDV,558.335,1,3.57,35.0,26.0,47.0,47.0,48.0,47.0,48.0,47.0,46.0,38.13,0.0
1818,LI5-1843685M,2018-04-14 21:30:18,GB8C-588-Z8F,1121.943,1,0.61,24.0,46.0,46.0,45.0,46.0,46.0,46.0,46.0,44.0,27.84,0.0
1819,LI5-1843685M,2018-04-14 16:47:17,GBBP-K2X-Y4C,468.415,1,0.61,37.0,47.0,47.0,48.0,47.0,47.0,48.0,48.0,46.0,39.08,0.0
1820,LI5-1843685M,2018-04-14 22:21:26,GCGY-E4F-YWJ,4146.518,1,3.58,24.0,43.0,43.0,43.0,43.0,42.0,31.0,30.0,42.0,65.48,0.0
1821,LI5-1843685M,2018-04-14 15:50:19,GCU6-AKK-TVC,1191.917,1,0.61,28.0,49.0,48.0,49.0,49.0,47.0,47.0,47.0,47.0,31.74,0.0
1822,LI5-1843685M,2018-04-14 15:45:47,GD24-5ZU-K3Z,914.578,1,0.61,34.0,47.0,47.0,48.0,47.0,47.0,47.0,47.0,47.0,37.06,0.0
1823,LI5-1843685M,2018-04-14 16:27:19,GD2D-BUU-WZN,1452.77,1,3.57,32.0,47.0,48.0,47.0,47.0,47.0,48.0,47.0,,33.95,0.0
1824,LI5-1843685M,2018-04-14 16:33:06,GD4T-N7P-WPC,1797.398,1,0.61,37.0,48.0,29.0,47.0,47.0,47.0,47.0,47.0,47.0,39.34,0.0
1825,LI5-1843685M,2018-04-14 15:42:49,GD8B-FCT-ADH,742.622,1,3.58,25.0,46.0,46.0,46.0,46.0,47.0,47.0,47.0,47.0,28.05,0.0
1826,LI5-1843685M,2018-04-14 16:59:49,GD9C-AG9-EDC,1225.31,1,0.61,31.0,45.0,44.0,44.0,44.0,47.0,47.0,47.0,46.0,34.11,0.0
1827,LI5-1843685M,2018-04-14 16:36:17,GDH6-ZWT-RSP,1985.588,1,3.58,39.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,40.53,0.0
1828,LI5-1843685M,2018-04-14 17:06:49,GDPP-TMJ-EJF,13.494000000000002,1,3.58,33.0,46.0,46.0,47.0,47.0,,,,,36.88,0.0
1829,LI5-1843685M,2018-04-14 21:25:48,GEA3-G3N-33H,845.495,1,0.61,29.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,,32.91,0.0
1830,LI5-1843685M,2018-04-14 22:38:48,GERE-M6H-ZNK,5212.613,1,3.57,38.0,45.0,45.0,44.0,44.0,42.0,31.0,30.0,42.0,41.42,0.0
1831,LI5-1843685M,2018-04-14 15:57:48,GEVH-RK9-ESJ,1630.816,1,3.57,34.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0,37.45,0.0
1832,LI5-1843685M,2018-04-14 14:34:52,GFGU-B9N-F6V,486.369,1,3.58,33.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,41.0,33.37,0.0
1833,LI5-1843685M,2018-04-14 16:17:48,GFSR-6MK-MRG,876.939,1,3.57,37.0,48.0,48.0,48.0,49.0,48.0,48.0,49.0,,38.74,0.0
1834,LI5-1843685M,2018-04-14 15:30:49,GFWU-VMT-H67,16.402,1,0.61,35.0,47.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0,37.24,0.0
1835,LI5-1843685M,2018-04-14 14:36:23,GG67-RX3-NGK,575.06,1,0.61,31.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,34.1,0.0
1836,LI5-1843685M,2018-04-14 16:24:05,GG75-D5Y-PFK,1256.863,1,3.58,35.0,47.0,48.0,47.0,47.0,47.0,48.0,48.0,,38.72,0.0
1837,LI5-1843685M,2018-04-14 22:36:48,GGAN-JGB-9K5,5109.02,1,3.58,22.0,45.0,45.0,45.0,45.0,42.0,31.0,30.0,42.0,25.01,0.0
1838,LI5-1843685M,2018-04-14 15:14:49,GGKD-J3S-YGP,1954.4160000000002,1,3.58,25.0,44.0,44.0,44.0,44.0,44.0,43.0,44.0,44.0,28.81,0.0
1839,LI5-1843685M,2018-04-14 14:39:12,GH99-ZH7-7HW,723.1669999999999,1,3.57,34.0,42.0,42.0,42.0,42.0,43.0,43.0,43.0,43.0,55.461999999999996,0.0
1840,LI5-1843685M,2018-04-14 14:42:46,GHSE-V87-8JP,20.027,1,3.58,36.0,,,,,41.0,41.0,40.0,41.0,38.14,0.0
1841,LI5-1843685M,2018-04-14 21:51:05,GJ69-FV3-TP8,2350.223,1,3.58,38.0,44.0,44.0,45.0,45.0,46.0,46.0,46.0,44.0,40.72,0.0
1842,LI5-1843685M,2018-04-14 21:46:41,GKF7-CV3-9W7,2091.554,1,3.58,35.0,44.0,44.0,44.0,44.0,46.0,46.0,46.0,44.0,35.371,0.0
1843,LI5-1843685M,2018-04-14 16:55:19,GKKC-PJU-VYH,961.561,1,0.61,23.0,47.0,47.0,28.0,47.0,47.0,47.0,47.0,46.0,26.43,0.0
1844,LI5-1843685M,2018-04-14 17:01:19,GM3Z-NFU-9MB,1309.056,1,3.58,32.0,47.0,47.0,46.0,46.0,47.0,47.0,47.0,46.0,35.97,0.0
1845,LI5-1843685M,2018-04-14 16:42:48,GM62-9C8-4G9,202.61599999999999,1,3.58,31.0,48.0,48.0,48.0,48.0,48.0,49.0,48.0,,34.27,0.0
1846,LI5-1843685M,2018-04-14 21:34:07,GM7W-PF5-NJD,1333.8870000000002,1,3.57,34.0,44.0,44.0,44.0,44.0,46.0,46.0,46.0,44.0,37.65,0.0
1847,LI5-1843685M,2018-04-14 15:53:48,GMT7-VVV-WAE,1403.332,1,0.61,27.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,29.35,0.0
1848,LI5-1843685M,2018-04-14 16:44:19,GMVB-M3F-GS2,291.704,1,3.58,34.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,,36.17,0.0
1849,LI5-1843685M,2018-04-14 15:59:19,GMWV-TGT-XAJ,1727.434,1,0.61,33.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,36.23,0.0
1850,LI5-1843685M,2018-04-14 21:14:30,GNGM-DFY-KXT,160.136,1,0.61,36.0,39.0,39.0,39.0,39.0,,,,,57.45,0.0
1851,LI5-1843685M,2018-04-14 22:41:06,GP7X-P4Z-UU4,5352.507,1,3.58,38.0,42.0,43.0,42.0,43.0,42.0,31.0,30.0,42.0,39.47,0.0
1852,LI5-1843685M,2018-04-14 21:54:16,GPA6-XTP-4Y6,2497.5820000000003,1,3.58,23.0,44.0,44.0,44.0,43.0,46.0,46.0,46.0,44.0,84.38,0.0
1853,LI5-1843685M,2018-04-14 16:04:48,GPKE-J6C-GBB,110.417,1,3.58,23.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,,25.26,0.0
1854,LI5-1843685M,2018-04-14 15:52:16,GPXD-D6Z-Z9R,1297.542,1,3.58,34.0,46.0,46.0,46.0,46.0,47.0,47.0,47.0,47.0,37.26,0.0
1855,LI5-1843685M,2018-04-14 14:45:56,GR9F-D28-EYX,206.68,1,3.58,35.0,28.0,42.0,42.0,42.0,42.0,42.0,41.0,30.0,40.52,0.0
1856,LI5-1843685M,2018-04-14 16:56:48,GRAU-NJF-V22,1042.215,1,3.58,29.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,46.0,31.78,0.0
1857,LI5-1843685M,2018-04-14 16:41:19,GRJ6-9G7-PPN,108.806,1,3.58,34.0,48.0,47.0,47.0,47.0,47.0,47.0,47.0,,37.64,0.0
1858,LI5-1843685M,2018-04-14 16:34:41,GRJU-HB4-3PF,1893.914,1,0.61,35.0,47.0,48.0,47.0,47.0,47.0,47.0,47.0,47.0,36.32,0.0
1859,LI5-1843685M,2018-04-14 22:33:02,GRN9-45M-AY7,4873.74,1,0.61,36.0,43.0,43.0,43.0,43.0,42.0,31.0,30.0,42.0,37.34,0.0
1860,LI5-1843685M,2018-04-14 22:23:06,GRNH-PSU-PMC,4273.638,1,3.57,36.0,45.0,45.0,45.0,45.0,42.0,31.0,30.0,42.0,38.33,0.0
1861,LI5-1843685M,2018-04-14 15:47:20,GRS6-Y78-F52,1013.556,1,0.61,28.0,47.0,48.0,48.0,48.0,47.0,47.0,47.0,47.0,31.07,0.0
1862,LI5-1843685M,2018-04-14 16:06:42,GSVP-E9W-RSM,216.28599999999997,1,3.58,34.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,,36.32,0.0
1863,LI5-1843685M,2018-04-14 14:33:23,GSYK-8EE-73K,415.9,1,3.59,27.0,41.0,41.0,41.0,41.0,42.0,42.0,41.0,42.0,29.26,0.0
1864,LI5-1843685M,2018-04-14 16:45:48,GTDE-CDE-22Z,388.408,1,0.61,28.0,45.0,46.0,45.0,29.0,45.0,46.0,45.0,46.0,29.99,0.0
1865,LI5-1843685M,2018-04-14 14:27:19,GTRW-MNW-S4R,40.607,1,3.58,34.0,41.0,41.0,41.0,41.0,,,,,39.09,0.0
1866,LI5-1843685M,2018-04-14 16:03:19,GU9J-AHG-8R6,21.379,1,0.61,30.0,47.0,47.0,47.0,47.0,46.0,47.0,47.0,,32.59,0.0
1867,LI5-1843685M,2018-04-14 15:44:17,GUBF-4BC-DEX,823.69,1,3.58,31.0,48.0,48.0,48.0,48.0,47.0,47.0,47.0,47.0,32.2,0.0
1868,LI5-1843685M,2018-04-14 22:15:57,GUEM-SEN-HXC,3818.388,1,0.61,25.0,43.0,43.0,43.0,43.0,46.0,46.0,46.0,44.0,67.58,0.0
1869,LI5-1843685M,2018-04-14 15:41:16,GUG5-JHD-4HA,640.5169999999999,1,3.58,35.0,48.0,48.0,48.0,48.0,47.0,47.0,47.0,47.0,35.731,0.0
1870,LI5-1843685M,2018-04-14 22:18:11,GUXV-6B7-H43,3984.82,1,0.61,34.0,43.0,43.0,43.0,43.0,46.0,46.0,46.0,44.0,36.55,0.0
1871,LI5-1843685M,2018-04-14 16:08:19,GV7X-U4P-67J,311.139,1,3.58,35.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,,38.44,0.0
1872,LI5-1843685M,2018-04-14 15:18:08,GVGG-P3N-S8H,2143.7889999999998,1,0.61,36.0,44.0,44.0,44.0,44.0,46.0,46.0,47.0,46.0,40.25,0.0
1873,LI5-1843685M,2018-04-14 14:56:45,GVRP-6X5-WZY,799.7819999999999,1,0.61,34.0,47.0,47.0,47.0,47.0,42.0,42.0,41.0,30.0,95.22,0.0
1874,LI5-1843685M,2018-04-14 16:20:47,GWXJ-A7E-MJX,1063.367,1,0.61,33.0,48.0,48.0,48.0,48.0,47.0,48.0,48.0,,34.43,0.0
1875,LI5-1843685M,2018-04-14 21:20:18,GWYS-3GU-TVZ,521.8969999999999,1,0.61,22.0,42.0,42.0,42.0,41.0,,,,,24.97,0.0
1876,LI5-1843685M,2018-04-14 15:21:19,GXS4-HXS-7WB,2332.862,1,3.58,30.0,46.0,46.0,46.0,46.0,47.0,46.0,47.0,46.0,33.45,0.0
1877,LI5-1843685M,2018-04-14 16:16:13,GXSV-NAS-77U,789.4989999999999,1,0.61,36.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,,39.91,0.0
1878,LI5-1843685M,2018-04-14 16:39:47,GYFG-FB8-WFS,16.522000000000002,1,0.61,39.0,49.0,49.0,48.0,48.0,48.0,48.0,48.0,,40.9,0.0
1879,LI5-1843685M,2018-04-14 21:48:46,GYWX-MCP-R3B,2228.1679999999997,1,3.57,23.0,43.0,43.0,44.0,43.0,46.0,46.0,46.0,44.0,23.79,0.0
1880,LI5-1843685M,2018-04-14 21:18:36,GZ9G-5X2-YT2,409.939,1,0.61,34.0,43.0,43.0,44.0,43.0,,,,,36.37,0.0
1881,LI5-1843685M,2018-04-14 15:48:49,GZMT-KV6-SA5,1102.94,1,0.61,27.0,48.0,49.0,49.0,49.0,47.0,47.0,47.0,47.0,30.7,0.0
1882,LI5-1843685M,2018-04-14 16:58:19,GZVR-PRN-8PY,1128.376,1,3.58,33.0,48.0,47.0,48.0,48.0,47.0,47.0,47.0,46.0,36.66,0.0
1883,LI5-1843685M,2018-04-20 16:59:46,G243-W6H-NVE,1527.6760000000002,1,3.58,34.0,46.0,45.0,45.0,45.0,44.0,44.0,44.0,44.0,35.3,0.0
1884,LI5-1843685M,2018-04-20 22:44:46,G28C-TGD-PXE,890.1289999999999,1,3.57,38.0,45.0,45.0,45.0,45.0,,,,,40.11,0.0
1885,LI5-1843685M,2018-04-20 17:03:05,G28Z-BCU-RCD,1724.1979999999999,1,3.57,36.0,47.0,46.0,47.0,46.0,45.0,45.0,45.0,45.0,36.37,0.0
1886,LI5-1843685M,2018-04-20 14:43:20,G29S-CK4-RJH,759.2539999999999,1,0.61,27.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,28.48,0.0
1887,LI5-1843685M,2018-04-20 14:46:36,G2DU-ZZU-9GV,947.54,1,0.61,35.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,36.22,0.0
1888,LI5-1843685M,2018-04-20 22:41:13,G2KR-ABP-EXY,5493.264,1,3.54,31.0,40.0,40.0,40.0,41.0,39.0,30.0,39.0,41.0,32.22,0.0
1889,LI5-1843685M,2018-04-20 15:54:43,G2M5-47A-NJJ,3765.289,1,0.61,35.0,46.0,46.0,46.0,46.0,46.0,47.0,47.0,46.0,37.44,0.0
1890,LI5-1843685M,2018-04-20 21:56:16,G2NK-F2Z-47Y,2685.2090000000003,1,3.57,24.0,45.0,45.0,45.0,45.0,44.0,44.0,44.0,,27.08,0.0
1891,LI5-1843685M,2018-04-20 22:31:04,G2VJ-6EE-SER,4818.196,1,3.56,40.0,40.0,40.0,29.0,41.0,41.0,29.0,41.0,41.0,96.84,0.0
1892,LI5-1843685M,2018-04-20 21:51:13,G3M5-TNE-NFG,4306.251,1,0.61,120.0,39.0,39.0,39.0,38.0,35.0,36.0,36.0,37.0,120.49,0.0
1893,LI5-1843685M,2018-04-20 16:58:05,G3R2-BGP-J7M,719.8739999999999,1,3.58,105.0,31.0,30.0,41.0,31.0,41.0,30.0,26.0,41.0,107.1,0.0
1894,LI5-1843685M,2018-04-20 22:16:17,G3T9-E6X-YE6,3870.337,1,3.58,33.0,45.0,45.0,45.0,45.0,44.0,44.0,44.0,,36.05,0.0
1895,LI5-1843685M,2018-04-20 17:01:46,G3VD-2FS-CEX,3587.063,1,3.57,33.0,42.0,42.0,42.0,42.0,42.0,43.0,43.0,42.0,35.14,0.0
1896,LI5-1843685M,2018-04-20 16:14:50,G43S-8UF-9UN,563.285,1,3.58,33.0,42.0,42.0,42.0,42.0,40.0,30.0,27.0,40.0,69.92,0.0
1897,LI5-1843685M,2018-04-20 15:47:09,G44C-S6X-6NP,574.307,1,0.61,34.0,42.0,42.0,42.0,42.0,42.0,41.0,41.0,41.0,36.07,0.0
1898,LI5-1843685M,2018-04-20 14:51:47,G463-WS3-G43,6.104,1,0.61,26.0,46.0,46.0,46.0,46.0,35.0,46.0,46.0,46.0,29.34,0.0
1899,LI5-1843685M,2018-04-20 17:10:09,G48S-9JW-BHU,4091.225,1,0.6,33.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.0,36.95,0.0
1900,LI5-1843685M,2018-04-20 16:16:23,G49K-D3M-DHS,866.2669999999999,1,0.6,28.0,45.0,44.0,44.0,44.0,44.0,44.0,44.0,42.0,37.27,0.0
1901,LI5-1843685M,2018-04-20 21:53:07,G4DA-AK7-FBA,4488.902,1,0.61,43.0,37.0,36.0,37.0,37.0,37.0,36.0,37.0,37.0,53.73,0.0
1902,LI5-1843685M,2018-04-20 15:46:47,G4F3-AUS-6Y5,606.53,1,0.6,31.0,42.0,43.0,43.0,43.0,43.0,43.0,43.0,42.0,34.27,0.0
1903,LI5-1843685M,2018-04-20 22:00:41,G4J3-ZET-9ZV,2934.252,1,3.57,34.0,45.0,44.0,45.0,45.0,44.0,44.0,44.0,,37.63,0.0
1904,LI5-1843685M,2018-04-20 16:26:11,G4ME-MSD-ZTJ,1453.2220000000002,1,0.6,33.0,43.0,43.0,43.0,43.0,43.0,43.0,29.0,42.0,36.91,0.0
1905,LI5-1843685M,2018-04-20 15:52:58,G4SJ-M6C-PJV,887.8960000000001,1,3.58,23.0,42.0,42.0,42.0,42.0,41.0,41.0,41.0,41.0,68.4,0.0
1906,LI5-1843685M,2018-04-20 21:54:13,G4VX-7WA-24Y,2548.2929999999997,1,0.61,36.0,45.0,45.0,45.0,45.0,44.0,44.0,44.0,,37.03,0.0
1907,LI5-1843685M,2018-04-20 15:38:17,G553-YS6-YKS,99.984,1,3.57,25.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,,27.87,0.0
1908,LI5-1843685M,2018-04-20 16:53:47,G56U-VHS-ANN,1167.886,1,0.61,36.0,46.0,46.0,47.0,47.0,44.0,44.0,44.0,44.0,39.04,0.0
1909,LI5-1843685M,2018-04-20 16:52:14,G574-MTC-TD4,1081.5430000000001,1,3.58,27.0,46.0,46.0,47.0,47.0,46.0,47.0,47.0,,28.19,0.0
1910,LI5-1843685M,2018-04-20 16:11:41,G5AP-A7U-523,4774.0740000000005,1,3.57,39.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,45.0,42.19,0.0
1911,LI5-1843685M,2018-04-20 16:27:19,G5CB-ER4-N9U,5714.245,1,0.61,38.0,45.0,46.0,45.0,46.0,46.0,46.0,46.0,45.0,43.05,0.0
1912,LI5-1843685M,2018-04-20 22:24:30,G5J9-82P-XYX,4419.943,1,3.57,49.0,39.0,39.0,39.0,27.0,41.0,40.0,41.0,41.0,102.49,0.0
1913,LI5-1843685M,2018-04-20 16:16:22,G5JE-7EN-HTX,692.66,1,3.58,24.0,42.0,42.0,42.0,42.0,41.0,42.0,42.0,42.0,32.57,0.0
1914,LI5-1843685M,2018-04-20 22:28:14,G5PW-94H-5D8,4702.244000000001,1,3.56,36.0,41.0,41.0,41.0,30.0,41.0,40.0,41.0,41.0,44.22,0.0
1915,LI5-1843685M,2018-04-20 15:42:05,G5UN-BAV-NT9,3002.4120000000003,1,3.58,35.0,45.0,45.0,45.0,45.0,46.0,47.0,47.0,46.0,37.89,0.0
1916,LI5-1843685M,2018-04-20 15:23:06,G5V4-C5Y-6WV,1868.8410000000001,1,0.61,36.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,38.34,0.0
1917,LI5-1843685M,2018-04-20 21:44:07,G5YF-TG7-XR7,2063.601,1,0.6,35.0,41.0,40.0,40.0,40.0,40.0,41.0,40.0,40.0,38.79,0.0
1918,LI5-1843685M,2018-04-20 17:09:13,G636-WWS-TKD,1.73,1,3.59,29.0,36.0,36.0,37.0,36.0,29.0,36.0,36.0,36.0,29.77,0.0
1919,LI5-1843685M,2018-04-20 21:54:20,G6MJ-THY-YA6,2671.792,1,3.57,32.0,41.0,27.0,41.0,41.0,31.0,40.0,40.0,40.0,40.64,0.0
1920,LI5-1843685M,2018-04-20 15:53:09,G6NY-Z8R-HH5,12.710999999999999,1,0.6,36.0,43.0,43.0,43.0,34.0,,,,,36.55,0.0
1921,LI5-1843685M,2018-04-20 16:57:17,G6VJ-T55-NTT,3318.8509999999997,1,0.6,35.0,42.0,42.0,43.0,42.0,43.0,43.0,42.0,42.0,37.32,0.0
1922,LI5-1843685M,2018-04-20 21:45:45,G6WT-9GK-ZFK,2167.83,1,3.57,26.0,40.0,40.0,39.0,40.0,40.0,41.0,40.0,40.0,29.6,0.0
1923,LI5-1843685M,2018-04-20 16:23:47,G6ZU-77T-6EE,5508.1359999999995,1,0.61,32.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,35.58,0.0
1924,LI5-1843685M,2018-04-20 15:46:47,G755-X6G-R8P,3289.5820000000003,1,0.61,31.0,46.0,46.0,47.0,46.0,46.0,47.0,47.0,46.0,34.22,0.0
1925,LI5-1843685M,2018-04-20 17:08:16,G7M9-N68-HGT,3987.349,1,0.6,25.0,42.0,29.0,42.0,42.0,42.0,42.0,42.0,42.0,27.81,0.0
1926,LI5-1843685M,2018-04-20 15:24:42,G7PJ-GUB-EGE,1962.445,1,0.61,35.0,46.0,46.0,46.0,46.0,46.0,45.0,46.0,45.0,36.36,0.0
1927,LI5-1843685M,2018-04-20 16:08:05,G7UK-E4X-HVN,189.065,1,3.58,37.0,42.0,42.0,42.0,42.0,42.0,41.0,26.0,28.0,40.13,0.0
1928,LI5-1843685M,2018-04-20 22:26:31,G7YR-MZN-HY8,4599.877,1,3.57,42.0,40.0,40.0,40.0,40.0,41.0,40.0,41.0,41.0,43.58,0.0
1929,LI5-1843685M,2018-04-20 15:36:32,G7ZK-N9Z-G4K,7.29,1,0.6,36.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,,38.26,0.0
1930,LI5-1843685M,2018-04-20 16:40:46,G893-48W-6K6,2152.868,1,3.57,35.0,28.0,40.0,29.0,28.0,40.0,30.0,30.0,40.0,37.79,0.0
1931,LI5-1843685M,2018-04-20 16:21:06,G89S-9GX-DM5,972.18,1,0.61,38.0,40.0,40.0,40.0,40.0,40.0,41.0,40.0,40.0,41.48,0.0
1932,LI5-1843685M,2018-04-20 21:47:14,G8BC-4S5-9JZ,2253.408,1,3.57,29.0,41.0,40.0,41.0,40.0,29.0,41.0,41.0,41.0,31.59,0.0
1933,LI5-1843685M,2018-04-20 17:04:46,G8D5-SRB-YWG,3774.238,1,0.6,29.0,30.0,41.0,41.0,41.0,43.0,43.0,43.0,42.0,30.9,0.0
1934,LI5-1843685M,2018-04-20 16:38:47,G8DF-E5M-VAW,276.647,1,0.61,28.0,45.0,46.0,46.0,45.0,46.0,45.0,45.0,,31.71,0.0
1935,LI5-1843685M,2018-04-20 21:14:15,G8GK-9DM-MAV,2165.567,1,3.57,40.0,36.0,37.0,37.0,36.0,36.0,37.0,36.0,37.0,43.52,0.0
1936,LI5-1843685M,2018-04-20 16:54:18,G8MF-PDP-HPP,3148.815,1,3.57,23.0,42.0,42.0,42.0,43.0,42.0,42.0,42.0,42.0,25.36,0.0
1937,LI5-1843685M,2018-04-20 21:43:59,G8SN-XJZ-HFW,3893.922,1,0.61,39.0,39.0,39.0,39.0,38.0,35.0,36.0,36.0,37.0,100.68,0.0
1938,LI5-1843685M,2018-04-20 16:34:23,G8VJ-GW9-YUF,1775.5420000000001,1,0.61,25.0,29.0,29.0,30.0,40.0,40.0,40.0,40.0,40.0,34.7,0.0
1939,LI5-1843685M,2018-04-20 21:30:45,G8VX-TWG-J9B,3087.4120000000003,1,3.57,48.0,36.0,36.0,36.0,36.0,35.0,36.0,36.0,36.0,111.726,0.0
1940,LI5-1843685M,2018-04-20 21:58:47,G8ZY-RSN-MS7,2832.7929999999997,1,0.61,23.0,45.0,44.0,45.0,45.0,44.0,44.0,44.0,,26.54,0.0
1941,LI5-1843685M,2018-04-20 15:58:17,G95E-E8Z-4WW,320.704,1,3.57,29.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,32.22,0.0
1942,LI5-1843685M,2018-04-20 16:34:05,G9CC-778-YMN,5.52,1,0.61,36.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,,38.36,0.0
1943,LI5-1843685M,2018-04-20 15:42:16,G9FC-VU6-KT4,290.462,1,0.61,24.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,,27.84,0.0
1944,LI5-1843685M,2018-04-20 17:01:49,G9G4-65D-S2C,1019.325,1,0.61,25.0,31.0,30.0,41.0,31.0,40.0,30.0,29.0,40.0,32.7,0.0
1945,LI5-1843685M,2018-04-20 16:43:36,G9HN-JTW-B2H,559.7,1,3.58,35.0,45.0,45.0,45.0,46.0,45.0,45.0,45.0,,35.71,0.0
1946,LI5-1843685M,2018-04-20 17:12:08,G9JE-UA4-557,1.71,1,0.62,0.0,36.0,29.0,29.0,29.0,36.0,37.0,37.0,37.0,1.62,0.0
1947,LI5-1843685M,2018-04-20 16:04:03,G9KV-CPW-PRS,9.8,1,0.61,0.0,41.0,42.0,42.0,41.0,,,,,0.55,0.0
1948,LI5-1843685M,2018-04-20 16:04:47,G9TE-7EA-DK4,4374.5509999999995,1,0.61,27.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,45.0,29.33,0.0
1949,LI5-1843685M,2018-04-20 17:03:16,GA2X-4UN-258,3678.18,1,0.6,34.0,43.0,42.0,42.0,43.0,43.0,43.0,43.0,42.0,36.95,0.0
1950,LI5-1843685M,2018-04-20 16:24:53,GA9X-CZC-UNZ,1168.9189999999999,1,0.61,69.0,28.0,41.0,32.0,40.0,40.0,41.0,40.0,40.0,71.29,0.0
1951,LI5-1843685M,2018-04-20 15:51:17,GAEM-WYJ-ZC7,3563.4359999999997,1,0.61,28.0,46.0,46.0,46.0,45.0,46.0,47.0,47.0,46.0,31.88,0.0
1952,LI5-1843685M,2018-04-20 16:19:17,GAH8-STG-VP5,1050.613,1,0.6,23.0,44.0,43.0,43.0,44.0,44.0,44.0,44.0,42.0,25.5,0.0
1953,LI5-1843685M,2018-04-20 14:44:51,GAVD-GMH-2RS,855.557,1,0.61,22.0,40.0,40.0,40.0,40.0,41.0,41.0,41.0,41.0,24.54,0.0
1954,LI5-1843685M,2018-04-20 17:12:46,GAYB-4MU-JWS,376.587,1,0.61,27.0,46.0,46.0,46.0,46.0,27.0,47.0,47.0,47.0,29.57,0.0
1955,LI5-1843685M,2018-04-20 16:22:18,GB88-84B-5PS,5423.128000000001,1,3.58,27.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,30.2,0.0
1956,LI5-1843685M,2018-04-20 21:26:44,GB8R-UUZ-H8J,896.388,1,3.58,34.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,,36.95,0.0
1957,LI5-1843685M,2018-04-20 15:35:16,GBD4-VVG-S9N,1153.069,1,3.57,30.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,41.0,32.6,0.0
1958,LI5-1843685M,2018-04-20 21:30:38,GBF6-P3B-N2G,1131.795,1,3.57,33.0,45.0,45.0,45.0,45.0,44.0,44.0,44.0,,35.56,0.0
1959,LI5-1843685M,2018-04-20 16:22:35,GBKK-3CG-U8F,1234.577,1,0.6,37.0,43.0,43.0,44.0,43.0,44.0,44.0,44.0,42.0,40.94,0.0
1960,LI5-1843685M,2018-04-20 22:14:57,GBS7-RYM-WNZ,3851.0440000000003,1,3.57,41.0,41.0,41.0,40.0,29.0,41.0,40.0,41.0,41.0,98.41,0.0
1961,LI5-1843685M,2018-04-20 22:41:15,GBXT-HMX-C3Z,680.8969999999999,1,3.57,38.0,44.0,44.0,44.0,44.0,,,,,40.76,0.0
1962,LI5-1843685M,2018-04-20 15:19:03,GBYZ-56H-47C,1617.011,1,3.58,23.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,41.27,0.0
1963,LI5-1843685M,2018-04-20 16:46:47,GBZ2-K8U-7DA,2688.559,1,3.57,31.0,42.0,42.0,42.0,42.0,43.0,42.0,43.0,41.0,34.64,0.0
